Time Stamp,User ID,Door Opened,Door Closed,Tailgating Detected,Human Feedback,Generation Logic,Human Logic explaining the feedback for the episode
2025-05-30 16:13:02,user_166,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-30 16:13:05,user_166,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-30 17:09:00,user_48,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-30 17:09:03,user_48,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-30 17:09:05,user_48,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-30 17:48:00,user_130,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-30 17:48:21,user_130,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-30 17:48:26,user_130,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-30 18:08:00,user_13,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-30 18:08:05,user_13,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-30 18:08:06,user_13,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-30 18:08:13,user_13,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-30 18:08:16,user_13,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-31 10:27:00,user_5,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-31 10:27:13,user_5,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-31 10:27:19,user_5,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-31 14:50:00,user_15,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-31 14:50:02,user_15,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-31 14:50:09,user_15,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-31 14:50:17,user_15,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-31 14:50:20,user_15,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-31 14:56:00,user_29,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-31 14:56:02,user_29,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-31 14:56:02,user_29,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-31 14:56:03,user_29,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-01 09:06:00,user_134,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-01 09:06:13,user_134,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-01 09:06:28,user_134,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-01 10:06:00,user_37,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-01 10:06:02,user_37,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-01 10:06:06,user_37,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-01 10:06:08,user_37,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-01 14:31:00,user_46,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-01 14:31:06,user_46,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-01 14:31:09,user_46,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-01 14:31:10,user_46,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-01 16:04:00,user_5,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-01 16:04:08,user_5,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-01 16:04:13,user_5,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-01 16:04:15,user_5,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-01 16:04:17,user_5,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 03:45:00,user_146,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 03:45:09,user_146,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 03:45:19,user_146,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 03:59:00,user_130,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 03:59:06,user_130,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 03:59:08,user_130,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 03:59:12,user_130,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 03:59:16,user_130,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 07:09:00,user_105,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-02 07:09:02,user_105,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-02 07:09:05,user_105,0,1,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-02 07:36:00,user_44,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 07:36:05,user_44,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 07:36:06,user_44,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 07:36:13,user_44,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 07:36:19,user_44,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 08:46:00,user_155,1,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-06-02 08:46:23,user_155,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-06-02 08:46:49,user_155,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-06-02 08:47:54,user_155,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-06-02 09:36:00,user_93,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 09:36:01,user_93,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 09:36:03,user_93,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 09:36:04,user_93,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 09:36:06,user_93,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 09:50:00,user_121,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 09:50:02,user_121,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 09:50:03,user_121,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:13:00,user_166,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:13:03,user_166,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:13:09,user_166,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:38:00,user_29,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:38:06,user_29,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:38:09,user_29,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:49:00,user_80,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:49:01,user_80,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:49:05,user_80,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:53:00,user_76,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:53:03,user_76,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:53:06,user_76,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:58:00,user_51,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:58:03,user_51,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 10:58:06,user_51,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 11:12:00,user_158,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 11:12:01,user_158,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 11:12:02,user_158,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 11:12:03,user_158,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 11:12:04,user_158,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 11:16:00,user_125,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 11:16:05,user_125,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 11:16:06,user_125,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 11:28:00,user_81,1,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-06-02 11:28:31,user_81,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-06-02 11:30:18,user_81,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-06-02 11:53:00,user_12,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 11:53:27,user_12,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 11:53:40,user_12,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 12:23:00,user_52,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 12:23:01,user_52,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 12:23:30,user_52,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 12:24:00,user_167,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 12:24:32,user_167,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 12:24:57,user_167,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 12:30:00,user_86,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 12:30:01,user_86,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 12:30:15,user_86,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 12:30:16,user_86,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 12:49:00,user_98,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 12:49:20,user_98,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 12:49:29,user_98,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 12:49:48,user_98,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 12:50:00,user_141,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 12:50:04,user_141,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 12:50:07,user_141,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 12:50:15,user_141,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 13:00:00,user_77,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-02 13:00:12,user_77,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-02 13:00:27,user_77,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-02 13:00:29,user_77,0,1,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-02 13:14:00,user_148,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:14:06,user_148,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:14:07,user_148,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:14:07,user_148,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:14:08,user_148,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:29:00,user_43,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:29:03,user_43,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:29:04,user_43,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:29:04,user_43,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:29:05,user_43,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:49:00,user_83,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:49:02,user_83,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:49:02,user_83,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:49:07,user_83,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:49:09,user_83,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 13:54:00,user_24,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 13:54:13,user_24,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 13:54:15,user_24,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 14:18:00,user_35,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 14:18:07,user_35,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 14:18:10,user_35,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 14:27:00,user_112,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 14:27:02,user_112,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 14:27:02,user_112,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 14:27:03,user_112,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 14:38:00,user_87,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 14:38:06,user_87,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 14:38:06,user_87,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 14:38:09,user_87,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 14:51:00,user_51,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 14:51:04,user_51,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 14:51:07,user_51,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 15:23:00,user_94,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 15:23:00,user_115,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 15:23:03,user_115,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 15:23:12,user_94,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 15:23:13,user_115,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 15:23:18,user_115,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 15:23:18,user_94,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 15:23:34,user_94,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 15:42:00,user_175,1,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-06-02 15:43:00,user_85,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 15:43:08,user_85,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 15:43:49,user_85,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 15:45:05,user_175,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-06-02 15:46:00,user_101,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 15:46:02,user_101,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 15:46:04,user_101,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 15:46:15,user_101,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 15:46:17,user_101,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 15:59:00,user_169,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 15:59:02,user_169,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 15:59:05,user_169,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 15:59:07,user_169,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 15:59:10,user_169,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 16:31:00,user_161,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 16:31:01,user_161,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 16:31:16,user_161,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 16:34:00,user_156,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 16:34:04,user_156,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 16:34:04,user_156,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 16:34:15,user_156,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 16:55:00,user_126,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-02 16:55:08,user_126,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-02 16:55:11,user_126,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-02 16:55:15,user_126,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-02 16:55:24,user_126,0,1,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-02 17:01:00,user_129,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 17:01:04,user_129,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 17:01:10,user_129,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 17:08:00,user_106,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 17:08:02,user_106,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 17:08:29,user_106,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 17:08:40,user_106,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-02 17:11:00,user_72,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 17:11:03,user_72,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 17:11:06,user_72,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 17:16:00,user_168,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 17:16:06,user_168,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 17:16:10,user_168,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 17:18:00,user_37,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 17:18:01,user_37,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 17:18:12,user_37,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 17:18:20,user_37,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 17:19:00,user_151,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 17:19:02,user_151,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 17:19:17,user_151,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-02 17:27:00,user_59,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 17:27:08,user_59,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 17:27:09,user_59,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 17:48:00,user_185,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 17:48:00,user_141,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 17:48:01,user_141,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 17:48:03,user_185,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 17:48:05,user_141,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 17:48:11,user_185,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 17:48:17,user_141,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 17:48:18,user_185,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-02 19:43:00,user_33,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 19:43:02,user_33,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-02 19:43:04,user_33,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 10:57:00,user_185,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-03 10:57:10,user_185,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-03 10:57:10,user_185,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-03 10:57:16,user_185,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-03 11:03:00,user_199,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 11:03:01,user_199,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 11:03:05,user_199,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 11:03:07,user_199,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 11:16:00,user_33,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-03 11:16:02,user_33,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-03 11:16:07,user_33,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-03 11:16:09,user_33,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-03 11:16:15,user_33,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-03 11:21:00,user_31,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-03 11:21:03,user_31,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-03 11:21:13,user_31,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-03 11:21:15,user_31,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-03 11:28:00,user_1,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-03 11:28:09,user_1,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-03 11:28:13,user_1,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-03 11:28:44,user_1,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-03 12:20:00,user_129,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 12:20:01,user_129,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 12:20:10,user_129,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 12:40:00,user_81,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 12:40:01,user_81,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 12:40:01,user_81,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 12:40:02,user_81,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 12:40:07,user_81,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 12:49:00,user_134,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-03 12:49:12,user_134,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-03 12:49:17,user_134,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-03 13:05:00,user_138,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 13:05:01,user_138,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 13:05:02,user_138,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 13:05:03,user_138,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 13:14:00,user_44,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 13:14:05,user_44,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 13:14:06,user_44,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 13:14:07,user_44,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 13:32:00,user_24,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 13:32:06,user_24,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 13:32:08,user_24,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 15:15:00,user_141,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 15:15:04,user_141,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 15:15:06,user_141,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 15:19:00,user_26,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 15:19:01,user_26,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 15:19:02,user_26,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 15:19:05,user_26,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-03 15:43:00,user_15,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-03 15:43:12,user_15,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-03 15:43:25,user_15,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-03 16:22:00,user_129,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-03 16:22:09,user_129,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-03 16:22:13,user_129,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-03 16:22:23,user_129,0,1,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-03 22:19:00,user_168,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-03 22:19:05,user_168,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-03 22:19:18,user_168,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-04 06:23:00,user_147,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-04 06:23:10,user_147,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-04 06:23:15,user_147,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-04 06:23:20,user_147,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-06-04 09:10:00,user_163,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-04 09:10:02,user_163,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-06-04 09:10:09,user_163,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-06-04 09:11:00,user_60,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-04 09:11:03,user_60,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-04 09:11:12,user_60,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-04 09:11:18,user_60,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-06-04 09:58:00,user_90,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-04 09:58:08,user_90,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-04 09:58:27,user_90,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-04 09:58:36,user_90,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-06-04 10:19:00,user_87,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-06-04 10:19:02,user_87,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
