Start Time,End Time,Duration,Number of Entries,Hour of Day,Weekend,Tailgating Detected,Human Feedback,Generation Logic,Human Explanation,Outlier Flag
2025-05-26 09:10:00,2025-05-26 09:10:07,7.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 09:13:00,2025-05-26 09:13:05,5.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 09:18:00,2025-05-26 09:18:10,10.0,2,9,0,1,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 09:18:00,2025-05-26 09:18:19,19.0,2,9,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-26 09:29:00,2025-05-26 09:29:44,44.0,1,9,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-26 09:37:00,2025-05-26 09:37:51,51.0,1,9,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-26 09:38:00,2025-05-26 09:38:15,15.0,1,9,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-26 09:44:00,2025-05-26 09:44:04,4.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 09:48:00,2025-05-26 09:48:29,29.0,1,9,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-26 09:55:00,2025-05-26 09:55:06,6.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 09:56:00,2025-05-26 09:56:10,10.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 09:57:00,2025-05-26 09:57:18,18.0,1,9,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-26 10:02:00,2025-05-26 10:02:16,16.0,1,10,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-26 11:21:00,2025-05-26 11:21:04,4.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 11:39:00,2025-05-26 11:39:19,19.0,1,11,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-26 11:54:00,2025-05-26 11:54:19,19.0,1,11,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-26 12:36:00,2025-05-26 12:36:19,19.0,1,12,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-26 12:46:00,2025-05-26 12:46:03,3.0,1,12,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 12:49:00,2025-05-26 12:49:06,6.0,1,12,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 13:30:00,2025-05-26 13:30:06,6.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 13:35:00,2025-05-26 13:35:48,48.0,1,13,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-26 13:46:00,2025-05-26 13:46:06,6.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 13:49:00,2025-05-26 13:49:18,18.0,1,13,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-26 13:51:00,2025-05-26 13:51:16,16.0,1,13,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-26 14:05:00,2025-05-26 14:05:10,10.0,1,14,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 14:07:00,2025-05-26 14:07:05,5.0,1,14,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 14:10:00,2025-05-26 14:10:09,9.0,2,14,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-05-26 14:10:00,2025-05-26 14:10:33,33.0,2,14,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-05-26 14:19:00,2025-05-26 14:19:26,26.0,1,14,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-26 14:48:00,2025-05-26 14:48:16,16.0,1,14,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-26 15:05:00,2025-05-26 15:05:10,10.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 15:31:00,2025-05-26 15:31:18,18.0,1,15,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-26 15:51:00,2025-05-26 15:51:15,15.0,1,15,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-26 15:56:00,2025-05-26 15:56:04,4.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 16:17:00,2025-05-26 16:17:53,53.0,1,16,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-26 16:23:00,2025-05-26 16:23:03,3.0,1,16,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 16:42:00,2025-05-26 16:42:42,42.0,1,16,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-26 16:58:00,2025-05-26 16:58:59,59.0,1,16,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-26 17:18:00,2025-05-26 17:18:06,6.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 17:22:00,2025-05-26 17:22:09,9.0,1,17,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-05-26 17:26:00,2025-05-26 17:26:06,6.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-26 17:53:00,2025-05-26 17:53:19,19.0,1,17,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-26 18:32:00,2025-05-26 18:32:20,20.0,1,18,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-05-26 19:43:00,2025-05-26 19:43:05,5.0,1,19,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 02:33:00,2025-05-27 02:33:10,10.0,1,2,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 05:06:00,2025-05-27 05:06:04,4.0,1,5,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 09:10:00,2025-05-27 09:10:04,4.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 09:44:00,2025-05-27 09:44:05,5.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 09:47:00,2025-05-27 09:47:13,13.0,1,9,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-05-27 09:48:00,2025-05-27 09:48:03,3.0,2,9,0,1,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 09:48:00,2025-05-27 09:48:58,58.0,2,9,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-27 10:00:00,2025-05-27 10:00:08,8.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 10:12:00,2025-05-27 10:14:18,138.0,2,10,0,1,0,door_left_open,Door was left open; no door closed event logged.,0
2025-05-27 10:14:00,2025-05-27 10:15:08,68.0,2,10,0,1,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 10:15:00,,,145,10,0,1,0,normal,"Single authorized entry, door closed properly.",1
2025-05-27 10:53:00,2025-05-27 10:53:08,8.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 10:54:00,2025-05-27 10:54:15,15.0,1,10,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-27 11:16:00,2025-05-27 11:16:10,10.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 13:39:00,2025-05-27 13:39:10,10.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 15:06:00,2025-05-27 15:06:04,4.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 15:31:00,2025-05-27 15:31:10,10.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 16:48:00,2025-05-27 16:48:04,4.0,1,16,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 17:57:00,2025-05-27 17:57:19,19.0,1,17,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-27 19:47:00,2025-05-27 19:47:10,10.0,1,19,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 23:05:00,2025-05-27 23:05:18,18.0,1,23,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-27 23:15:00,2025-05-27 23:15:05,5.0,1,23,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-27 23:47:00,2025-05-27 23:47:17,17.0,1,23,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-28 03:34:00,2025-05-28 03:34:16,16.0,1,3,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-28 09:10:00,2025-05-28 09:10:06,6.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-28 10:19:00,2025-05-28 10:19:22,22.0,1,10,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-05-28 11:11:00,2025-05-28 11:11:16,16.0,1,11,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-28 11:15:00,2025-05-28 11:15:04,4.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-28 12:59:00,2025-05-28 12:59:19,19.0,1,12,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-28 13:38:00,2025-05-28 13:38:04,4.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-28 14:07:00,2025-05-28 14:07:03,3.0,1,14,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-28 14:33:00,2025-05-28 14:33:07,7.0,1,14,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-28 14:54:00,2025-05-28 14:54:08,8.0,1,14,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-28 15:20:00,2025-05-28 15:20:07,7.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-28 15:30:00,2025-05-28 15:30:06,6.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-28 15:41:00,2025-05-28 15:41:08,8.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-28 17:50:00,2025-05-28 17:50:19,19.0,1,17,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-28 17:56:00,2025-05-28 17:56:19,19.0,1,17,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-05-28 17:59:00,2025-05-28 17:59:17,17.0,1,17,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-29 02:43:00,2025-05-29 02:43:16,16.0,1,2,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-29 04:54:00,2025-05-29 04:54:19,19.0,1,4,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-29 06:11:00,2025-05-29 06:11:09,9.0,1,6,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-29 08:18:00,2025-05-29 08:18:46,46.0,1,8,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-29 09:11:00,2025-05-29 09:11:31,31.0,1,9,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-29 09:55:00,2025-05-29 09:55:36,36.0,1,9,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-29 10:19:00,2025-05-29 10:19:06,6.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-29 12:00:00,2025-05-29 12:00:15,15.0,1,12,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-29 12:44:00,,,132,12,0,1,0,normal,"Single authorized entry, door closed properly.",1
2025-05-29 13:38:00,2025-05-29 13:38:03,3.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-29 15:40:00,2025-05-29 15:40:03,3.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-29 17:02:00,2025-05-29 17:02:05,5.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-29 17:51:00,2025-05-29 17:51:05,5.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-30 05:06:00,,,131,5,0,1,0,normal,"Single authorized entry, door closed properly.",1
2025-05-30 07:11:00,2025-05-30 07:11:06,6.0,1,7,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-30 09:13:00,2025-05-30 09:13:19,19.0,1,9,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-30 09:44:00,2025-05-30 09:44:19,19.0,1,9,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-30 10:42:00,2025-05-30 10:42:16,16.0,1,10,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-30 11:32:00,2025-05-30 11:32:10,10.0,2,11,0,1,0,normal,"Single authorized entry, door closed properly.",0
2025-05-30 11:32:00,2025-05-30 11:32:19,19.0,2,11,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-30 12:19:00,2025-05-30 12:19:17,17.0,1,12,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-30 13:16:00,2025-05-30 13:16:18,18.0,1,13,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-30 13:29:00,,,128,13,0,1,0,normal,"Single authorized entry, door closed properly.",1
2025-05-30 13:48:00,2025-05-30 13:48:20,20.0,1,13,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-30 14:03:00,2025-05-30 14:03:07,7.0,1,14,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-30 14:19:00,2025-05-30 14:19:23,23.0,1,14,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-30 15:43:00,2025-05-30 15:43:53,53.0,1,15,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-30 16:13:00,2025-05-30 16:13:05,5.0,1,16,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-30 17:09:00,2025-05-30 17:09:05,5.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-05-30 17:48:00,2025-05-30 17:48:26,26.0,1,17,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-05-30 18:08:00,2025-05-30 18:08:16,16.0,1,18,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-31 10:27:00,2025-05-31 10:27:19,19.0,1,10,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-05-31 14:50:00,2025-05-31 14:50:20,20.0,1,14,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-05-31 14:56:00,2025-05-31 14:56:03,3.0,1,14,1,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-01 09:06:00,2025-06-01 09:06:28,28.0,1,9,1,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-01 10:06:00,2025-06-01 10:06:08,8.0,1,10,1,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-01 14:31:00,2025-06-01 14:31:10,10.0,1,14,1,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-01 16:04:00,2025-06-01 16:04:17,17.0,1,16,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-02 03:45:00,2025-06-02 03:45:19,19.0,1,3,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-02 03:59:00,2025-06-02 03:59:16,16.0,1,3,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-02 07:09:00,2025-06-02 07:09:05,5.0,1,7,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-02 07:36:00,2025-06-02 07:36:19,19.0,1,7,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-02 08:46:00,,,124,8,0,1,0,normal,"Single authorized entry, door closed properly.",1
2025-06-02 09:36:00,2025-06-02 09:36:06,6.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 09:50:00,2025-06-02 09:50:03,3.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 10:13:00,2025-06-02 10:13:09,9.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 10:38:00,2025-06-02 10:38:09,9.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 10:49:00,2025-06-02 10:49:05,5.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 10:53:00,2025-06-02 10:53:06,6.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 10:58:00,2025-06-02 10:58:06,6.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 11:12:00,2025-06-02 11:12:04,4.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 11:16:00,2025-06-02 11:16:06,6.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 11:28:00,,,119,11,0,1,0,normal,"Single authorized entry, door closed properly.",1
2025-06-02 11:53:00,2025-06-02 11:53:40,40.0,1,11,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-02 12:23:00,2025-06-02 12:23:30,30.0,1,12,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-02 12:24:00,2025-06-02 12:24:57,57.0,1,12,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-02 12:30:00,2025-06-02 12:30:16,16.0,1,12,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-02 12:49:00,2025-06-02 12:49:48,48.0,1,12,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-02 12:50:00,2025-06-02 12:50:15,15.0,1,12,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-02 13:00:00,2025-06-02 13:00:29,29.0,1,13,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-02 13:14:00,2025-06-02 13:14:08,8.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 13:29:00,2025-06-02 13:29:05,5.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 13:49:00,2025-06-02 13:49:09,9.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 13:54:00,2025-06-02 13:54:15,15.0,1,13,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-02 14:18:00,2025-06-02 14:18:10,10.0,1,14,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 14:27:00,2025-06-02 14:27:03,3.0,1,14,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 14:38:00,2025-06-02 14:38:09,9.0,1,14,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 14:51:00,2025-06-02 14:51:07,7.0,1,14,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 15:23:00,2025-06-02 15:23:18,18.0,2,15,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-02 15:23:00,2025-06-02 15:23:34,34.0,2,15,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-02 15:42:00,2025-06-02 15:43:49,109.0,2,15,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-02 15:43:00,,,113,15,0,1,0,normal,"Single authorized entry, door closed properly.",1
2025-06-02 15:46:00,2025-06-02 15:46:17,17.0,1,15,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-02 15:59:00,2025-06-02 15:59:10,10.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 16:31:00,2025-06-02 16:31:16,16.0,1,16,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-02 16:34:00,2025-06-02 16:34:15,15.0,1,16,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-02 16:55:00,2025-06-02 16:55:24,24.0,1,16,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-02 17:01:00,2025-06-02 17:01:10,10.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 17:08:00,2025-06-02 17:08:40,40.0,1,17,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-02 17:11:00,2025-06-02 17:11:06,6.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 17:16:00,2025-06-02 17:16:10,10.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 17:18:00,2025-06-02 17:18:20,20.0,1,17,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-02 17:19:00,2025-06-02 17:19:17,17.0,1,17,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-02 17:27:00,2025-06-02 17:27:09,9.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-02 17:48:00,2025-06-02 17:48:17,17.0,2,17,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-02 17:48:00,2025-06-02 17:48:18,18.0,2,17,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-02 19:43:00,2025-06-02 19:43:04,4.0,1,19,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-03 10:57:00,2025-06-03 10:57:16,16.0,1,10,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-03 11:03:00,2025-06-03 11:03:07,7.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-03 11:16:00,2025-06-03 11:16:15,15.0,1,11,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-03 11:21:00,2025-06-03 11:21:15,15.0,1,11,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-03 11:28:00,2025-06-03 11:28:44,44.0,1,11,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-03 12:20:00,2025-06-03 12:20:10,10.0,1,12,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-03 12:40:00,2025-06-03 12:40:07,7.0,1,12,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-03 12:49:00,2025-06-03 12:49:17,17.0,1,12,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-03 13:05:00,2025-06-03 13:05:03,3.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-03 13:14:00,2025-06-03 13:14:07,7.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-03 13:32:00,2025-06-03 13:32:08,8.0,1,13,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-03 15:15:00,2025-06-03 15:15:06,6.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-03 15:19:00,2025-06-03 15:19:05,5.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-03 15:43:00,2025-06-03 15:43:25,25.0,1,15,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-03 16:22:00,2025-06-03 16:22:23,23.0,1,16,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-03 22:19:00,2025-06-03 22:19:18,18.0,1,22,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-04 06:23:00,2025-06-04 06:23:20,20.0,1,6,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-04 09:10:00,2025-06-04 09:10:09,9.0,1,9,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-04 09:11:00,2025-06-04 09:11:18,18.0,1,9,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-04 09:58:00,2025-06-04 09:58:36,36.0,1,9,0,1,0,door_held_open,Door intentionally held open for multiple people.,0
2025-06-04 10:19:00,2025-06-04 10:19:24,24.0,1,10,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-04 10:22:00,2025-06-04 10:22:19,19.0,1,10,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-04 10:32:00,2025-06-04 10:32:05,5.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-04 10:43:00,2025-06-04 10:43:18,18.0,1,10,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-04 11:47:00,2025-06-04 11:47:15,15.0,1,11,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-04 12:30:00,2025-06-04 12:30:19,19.0,1,12,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-04 12:58:00,2025-06-04 12:58:08,8.0,1,12,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-04 13:46:00,2025-06-04 13:46:30,30.0,1,13,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-04 15:12:00,2025-06-04 15:12:05,5.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-04 16:23:00,2025-06-04 16:23:06,6.0,1,16,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-04 17:01:00,2025-06-04 17:01:07,7.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-04 17:35:00,2025-06-04 17:35:08,8.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-04 17:38:00,2025-06-04 17:38:17,17.0,1,17,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-05 09:03:00,2025-06-05 09:03:30,30.0,1,9,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.,0
2025-06-05 09:05:00,2025-06-05 09:05:18,18.0,1,9,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-05 09:27:00,,,94,9,0,1,0,normal,"Single authorized entry, door closed properly.",1
2025-06-05 09:42:00,2025-06-05 09:42:16,16.0,1,9,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-05 10:05:00,2025-06-05 10:05:08,8.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-05 10:16:00,2025-06-05 10:16:06,6.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-05 10:19:00,,,93,10,0,1,0,normal,"Single authorized entry, door closed properly.",1
2025-06-05 10:48:00,2025-06-05 10:48:18,18.0,1,10,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-05 11:53:00,2025-06-05 11:53:04,4.0,1,11,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-05 12:53:00,2025-06-05 12:53:08,8.0,1,12,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-05 14:34:00,2025-06-05 14:34:07,7.0,1,14,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-05 15:27:00,2025-06-05 15:27:04,4.0,1,15,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-05 16:56:00,2025-06-05 16:56:19,19.0,1,16,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.,0
2025-06-05 17:49:00,2025-06-05 17:49:10,10.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-05 17:51:00,2025-06-05 17:51:09,9.0,1,17,0,0,0,normal,"Single authorized entry, door closed properly.",0
2025-06-05 17:55:00,2025-06-05 17:55:17,17.0,1,17,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-06 09:06:00,2025-06-06 09:06:20,20.0,1,9,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.,0
2025-06-06 10:24:00,2025-06-06 10:24:07,7.0,1,10,0,0,0,normal,"Single authorized entry, door closed properly.",0
